"customer_id","customer_name","birth_date","marital_status","gender","yearlyincome","addressline1","city","state","country","postal_code"
18123,"Emily Hughes","1964-04-12","M","F","70000.00","4044 Sun View Dr.","Downey","California","United States","90241"
18124,"Calvin Chander","1975-05-01","M","M","130000.00","Zimmerstr 576","Neunkirchen","Saarland","Germany","66578"
18125,"Leah Cai","1974-11-13","M","F","130000.00","Brunnenstr 2411","Sulzbach Taunus","Saarland","Germany","66272"
18126,"Larry C Ortega","1964-06-09","M","M","130000.00","32 Sun View Terrace","Leeds","England","United Kingdom","LE18"
18127,"Franklin K He","1964-03-22","M","M","130000.00","7084 Catanzaro Way","London","England","United Kingdom","W1N 9FA"
18128,"Roberto D Suarez","1963-06-06","M","M","90000.00","6, route de Marseille","Bobigny","Seine Saint Denis","France","93000"
18129,"Elizabeth J Rodriguez","1962-12-04","M","F","100000.00","2, rue des Bouchers","Chatou","Yveline","France","78400"
18130,"Kaitlyn D Mitchell","1962-08-08","S","F","130000.00","Wasserstr 6465","Neunkirchen","Saarland","Germany","66578"
18131,"Ann B Malhotra","1961-07-06","S","F","110000.00","66+B6324, rue de Berri","Roissy en Brie","Seine et Marne","France","77680"
18132,"Adrienne M Blanco","1961-12-20","M","F","110000.00","10, rue Royale","Sèvres","Hauts de Seine","France","92310"
18133,"Karen E Smith","1978-01-02","S","F","120000.00","Pascalstr 442","Frankfurt","Hessen","Germany","60323"
18134,"Melody Romero","1967-01-22","M","F","120000.00","Hunzinger Allee 292","Hof","Bayern","Germany","95010"
18135,"Blake E Diaz","1967-12-13","M","M","120000.00","5311 Argyll Ave.","Gateshead","England","United Kingdom","GA10"
18136,"Carl R Xie","1967-09-03","M","M","130000.00","9233 Del Rey St.","London","England","United Kingdom","W1N 9FA"
18137,"Gabriel R Kumar","1960-07-10","M","M","90000.00","Midi-Couleurs","Saint Germain en Laye","Yveline","France","78100"
18138,"Walter C Alonso","1960-08-08","M","M","100000.00","3, rue Lamarck","Paris","Seine (Paris)","France","75016"
18139,"Jennifer Washington","1971-08-08","M","F","120000.00","Auf den Kuhlen Straße 2249","Hamburg","Hamburg","Germany","20354"
18140,"Anthony White","1960-12-30","M","M","130000.00","Heiderweg 4725","Neunkirchen","Saarland","Germany","66578"
18141,"Deanna Chandra","1966-10-03","M","F","130000.00","9340 Brook Way","Berkshire","England","United Kingdom","RG11 5TP"
18142,"Riley Bradley","1959-10-12","S","F","80000.00","5, rue de l´Avenir","Roubaix","Nord","France","59100"
18143,"Chad Shen","1950-05-14","S","M","70000.00","7755, rue Ste-Honoré","Paris","Seine (Paris)","France","75010"
18144,"Katie Chapman","1955-11-03","M","F","80000.00","37, rue Faubourg St Antoine","Paris","Seine (Paris)","France","75016"
18145,"David So","1961-02-11","M","M","80000.00","Marketplatz 5193","Bonn","Nordrhein-Westfalen","Germany","53131"
18146,"Eugene Wang","1949-12-26","S","M","90000.00","Nollendorfplatz 5228","Hamburg","Hamburg","Germany","20354"
18147,"Katrina J Luo","1950-04-22","M","F","170000.00","6267 Eastgate Lane","York","England","United Kingdom","Y024 1GF"
18148,"Jaclyn Huang","1951-05-13","M","F","60000.00","8201, rue Malar","Colombes","Hauts de Seine","France","92700"
18149,"Rebekah Blanco","1962-03-07","M","F","100000.00","1388 Rolando Avenue","Berkshire","England","United Kingdom","RG11 5TP"
18150,"Mitchell Deng","1952-01-17","S","M","80000.00","11, allée des Princes","Colombes","Hauts de Seine","France","92700"
18151,"Brendan She","1957-11-02","S","M","80000.00","3686, quai de Grenelle","Saint Germain en Laye","Yveline","France","78100"
18152,"Bryant E Suri","1951-08-31","S","M","90000.00","523, rue de l'Espace De Schengen","Pantin","Seine Saint Denis","France","93500"
18153,"Karen L Gao","1952-04-17","M","F","100000.00","Conesweg 807","Berlin","Hessen","Germany","13441"
18154,"Calvin A She","1952-02-19","S","M","100000.00","Postfach 8 77 99","Berlin","Nordrhein-Westfalen","Germany","14197"
18155,"Arianna Morgan","1960-03-07","M","F","80000.00","2441 Haven Drive","Billericay","England","United Kingdom","CM11"
18156,"Trisha Zhang","1969-07-31","M","F","80000.00","1413 Bridgeview St","High Wycombe","England","United Kingdom","HP10 9QY"
18157,"Isabella Hall","1958-09-03","S","F","90000.00","Bundesallee 4422","Frankfurt","Hessen","Germany","60323"
18158,"Jeremiah Griffin","1958-12-11","M","M","90000.00","7316 Starflower Dr.","Oxford","England","United Kingdom","OX1"
18159,"Jaime M Serrano","1965-09-20","M","F","100000.00","42, boulevard du Montparnasse","Saint Ouen","Loir et Cher","France","41100"
18160,"Bryan Rivera","1965-10-10","M","M","130000.00","3337 East 26th Street","Gateshead","England","United Kingdom","GA10"
18161,"Tanya M Sanz","1959-04-06","M","F","90000.00","67, cours Mirabeau","Cergy","Val d'Oise","France","95000"
18162,"Misty H Pal","1959-01-18","M","F","90000.00","401, rue Jean Mermoz","Colombes","Hauts de Seine","France","92700"
18163,"Gabriel Zhang","1958-08-11","M","M","100000.00","22, rue de l'Espace De Schengen","Metz","Moselle","France","57000"
18164,"Alisha V Wang","1959-02-17","M","F","120000.00","Auf der Krone 4664","Salzgitter","Hessen","Germany","38231"
18165,"Randall A Gill","1959-05-16","M","M","120000.00","5159 Amanda Circle","Birmingham","England","United Kingdom","B29 6SL"
18166,"Julian A Wood","1959-01-21","M","M","150000.00","8646 Sherry Circle","Oxford","England","United Kingdom","OX1"
18167,"Raul D Chander","1957-08-09","M","M","90000.00","Zeiter Weg 9922","Frankfurt am Main","Hamburg","Germany","60082"
18168,"Pedro Sanz","1974-08-12","S","M","130000.00","5394 Baywood Drive","Esher-Molesey","England","United Kingdom","EM15"
18169,"Alisha L Liang","1962-04-09","S","F","80000.00","Buergermeister-ulrich-str 5555","Berlin","Hessen","Germany","12171"
18170,"Adam D Perez","1957-02-01","M","M","90000.00","Räuscherweg 292","Ingolstadt","Bayern","Germany","85049"
18171,"Alejandro J Zeng","1956-09-30","M","M","110000.00","Parkstr 4841","Stuttgart","Saarland","Germany","70511"
18172,"Willie Black","1956-12-19","M","M","130000.00","6601 Bentley Ct","Birmingham","England","United Kingdom","B29 6SL"
18173,"Brent L Zhang","1956-11-29","S","M","130000.00","2839 Stinson","London","England","United Kingdom","SW6 SBY"
18174,"Jill M Munoz","1960-12-30","M","F","90000.00","8, rue de l´Avenir","Orly","Val de Marne","France","94310"
18175,"Carrie E Hernandez","1955-11-13","M","F","90000.00","42, impasse Ste-Madeleine","Paris","Seine (Paris)","France","75007"
18176,"Bradley Kumar","1955-12-24","M","M","110000.00","Rehstr 4242","Leipzig","Nordrhein-Westfalen","Germany","04139"
18177,"Reginald Suarez","1961-09-12","M","M","130000.00","8980 Sea Ranch Ct","London","England","United Kingdom","SW1P 2NU"
18178,"Tracy J Goel","1955-10-23","M","F","160000.00","6161 Sanders St.","Reading","England","United Kingdom","RG7 5H7"
18179,"Chelsea P McDonald","1954-10-09","S","F","80000.00","12, route de Marseille","Paris","Seine (Paris)","France","75010"
18180,"Juan K Howard","1955-02-13","M","M","120000.00","Nonnendamm 222","Kassel","Hessen","Germany","34117"
18181,"Neil C Diaz","1960-10-08","M","M","150000.00","9312 Virginia Hills Drive","London","England","United Kingdom","E17 6JF"
18182,"Kristi J Prasad","1954-04-04","S","F","90000.00","Zollhof 7866","Berlin","Saarland","Germany","12311"
18183,"Meagan Schmidt","1954-06-18","M","F","90000.00","Unter Linden 754","Paderborn","Nordrhein-Westfalen","Germany","33098"
18184,"Leonard L Chande","1952-07-08","M","M","90000.00","28, quai Paul Doumer","Paris","Seine (Paris)","France","75008"
18185,"Laura P Huang","1953-05-05","M","F","110000.00","Buergermeister-ulrich-str 90","Leipzig","Nordrhein-Westfalen","Germany","04139"
18186,"Lori Hernandez","1953-01-29","M","F","130000.00","4654 Marina View Pkwy.","Newcastle upon Tyne","England","United Kingdom","NT20"
18187,"Dennis Gao","1952-08-19","S","M","150000.00","3173 Darlene Drive","West Sussex","England","United Kingdom","RH15 9UD"
18188,"Jeffery E Wang","1980-09-09","M","M","60000.00","6904 Sunset Way","Warrnambool","Victoria","Australia","3280"
18189,"Nancy Mehta","1982-04-20","M","F","70000.00","5021 Rio Grande Drive","Silverwater","New South Wales","Australia","2264"
18190,"Danny C Diaz","1981-02-17","M","M","70000.00","8607 Pineview Lane","Findon","South Australia","Australia","5023"
18191,"Julie R Sharma","1981-02-09","M","F","80000.00","1512 Birch Bark Dr","North Sydney","New South Wales","Australia","2055"
18192,"Max Hernandez","1979-07-13","M","M","60000.00","6885 Amending Drive","North Sydney","New South Wales","Australia","2055"
18193,"Louis C Yuan","1981-06-20","S","M","90000.00","8313 Canyon Creek Drive","Lavender Bay","New South Wales","Australia","2060"
18194,"Yolanda J Kumar","1980-03-11","M","F","70000.00","8114 Riviera Way","Perth","South Australia","Australia","6006"
18195,"Walter J Sanz","1985-08-16","M","M","70000.00","7747 Relis Valley Road","Lane Cove","New South Wales","Australia","1597"
18196,"Ivan K Rana","1979-09-20","M","M","100000.00","927 Live Oak Ave.","Coffs Harbour","New South Wales","Australia","2450"
18197,"Jenny Zimmerman","1980-01-10","M","F","110000.00","546 Leonard Ct","Darlinghurst","New South Wales","Australia","2010"
18198,"Cedric Xu","1979-09-21","S","M","120000.00","6665 Homestead Ave.","Darlinghurst","New South Wales","Australia","2010"
18199,"Brandy S Lopez","1979-09-07","S","F","130000.00","2951 Cape Cod Way","Malabar","New South Wales","Australia","2036"
18200,"Alfredo C Gomez","1978-12-07","M","M","90000.00","9430 La Vista Avenue","Port Macquarie","New South Wales","Australia","2444"
18201,"Karla Xie","1979-04-23","M","F","100000.00","3936 Cedar Point Loop","Port Macquarie","New South Wales","Australia","2444"
18202,"Erika A Gill","1978-10-14","M","F","100000.00","1045 Lolita Drive","Townsville","Queensland","Australia","4810"
18203,"Louis A Kumar","1978-08-26","S","M","100000.00","8568 San Vincente Drive","Milsons Point","New South Wales","Australia","2061"
18204,"Tiffany Cai","1979-05-21","M","F","120000.00","7392 Coachman Place","Rockhampton","Queensland","Australia","4700"
18205,"Lindsey Raji","1983-05-25","M","F","90000.00","8909 Chestnut Ave.","Port Macquarie","New South Wales","Australia","2444"
18206,"Bruce G Madan","1983-03-17","M","M","100000.00","1480 Oliveria Road","Coffs Harbour","New South Wales","Australia","2450"
18207,"Phillip N Gonzalez","1978-03-19","M","M","100000.00","1986 St. Andrews Way","Silverwater","New South Wales","Australia","2264"
18208,"Latoya J Nara","1976-08-03","M","F","90000.00","6526 Edie Ct.","Lavender Bay","New South Wales","Australia","2060"
18209,"Ann Chandra","1978-03-08","S","F","110000.00","3340 Baywood Drive","Goulburn","New South Wales","Australia","2580"
18210,"Katie E Lal","1983-03-23","M","F","130000.00","1226 Shoenic","Silverwater","New South Wales","Australia","2264"
18211,"Jaclyn Sun","1977-07-11","M","F","130000.00","5914 Hazel Drive","Caloundra","Queensland","Australia","4551"
18212,"Marc Ramos","1976-09-06","M","M","90000.00","8478 Logan Ct.","St. Leonards","New South Wales","Australia","2065"
18213,"Sheena J Raji","1976-09-16","S","F","100000.00","6071 Mi Casa Court","Cloverdale","South Australia","Australia","6105"
18214,"Ronald Suri","1977-06-26","M","M","100000.00","8991 Temple Court","Melbourne","Victoria","Australia","3000"
18215,"Ashley E Taylor","1976-04-03","S","F","90000.00","626 Rossmor Parkway","Rockhampton","Queensland","Australia","4700"
18216,"Susan S Zhang","1981-11-22","M","F","90000.00","5462 Patricia","Townsville","Queensland","Australia","4810"
18217,"Danny S Alonso","1975-12-19","M","M","110000.00","1245 Clayton Road","Hawthorne","Queensland","Australia","4171"
18218,"Thomas R Powell","1981-08-02","M","M","110000.00","6051 Bellows Ct","Wollongong","New South Wales","Australia","2500"
18219,"Felicia J Gomez","1981-11-02","M","F","120000.00","9790 Berrellesa St.","Wollongong","New South Wales","Australia","2500"
18220,"Brent Huang","1977-05-11","M","M","110000.00","1903 Vista Place","Brisbane","Queensland","Australia","4000"
18221,"Marc B Alvarez","1977-02-15","M","M","160000.00","498 Willow Pass Rd","Hawthorne","Queensland","Australia","4171"
18222,"Carolyn B Suarez","1980-08-29","M","F","130000.00","6111 Lancaster","St. Leonards","New South Wales","Australia","2065"
18223,"Noah Clark","1975-09-21","M","M","90000.00","8995 Stanford St.","Corvallis","Oregon","United States","97330"
18224,"Vanessa Perry","1970-04-09","S","F","90000.00","4553 Morello Ave","Marysville","Washington","United States","98270"
18225,"Paige M Jenkins","1970-04-22","S","F","90000.00","5281 Miller Avenue","Marysville","Washington","United States","98270"
18226,"Joseph E Walker","1971-05-03","M","M","60000.00","9008 Creekside Drive","Seattle","Washington","United States","98104"
18227,"Miranda E Diaz","1977-06-20","M","F","60000.00","9681 VistaView Way","Lynnwood","Washington","United States","98036"
18228,"Adam R Parker","1965-10-25","M","M","60000.00","7154 Broadway","Santa Cruz","California","United States","95062"
18229,"Gabriella Ward","1965-05-19","M","F","60000.00","6749 Quartermaster","Burlingame","California","United States","94010"
18230,"Brianna W Perry","1970-08-08","M","F","60000.00","7901 Moccasin Ct.","Bellflower","California","United States","90706"
18231,"Janet M Gutierrez","1964-09-30","M","F","80000.00","8932 Westwood Way","Berkeley","California","United States","94704"
18232,"Sophia R Edwards","1975-02-08","M","F","80000.00","5431 Bella Avenue","Novato","California","United States","94947"
18233,"Mackenzie J Bailey","1964-02-06","S","F","60000.00","2710 Roux Court","Olympia","Washington","United States","98501"
18234,"Alexandria D Russell","1963-11-01","M","F","60000.00","9590 Sutton Circle","Sedro Woolley","Washington","United States","98284"
18235,"Vincent F Guo","1975-04-03","M","M","70000.00","5152 Fine Dr.","Beverly Hills","California","United States","90210"
18236,"Andrew R Wilson","1969-05-09","M","M","80000.00","8582 San Jose Ave.","Shawnee","British Columbia","Canada","V9B 5T2"
18237,"Nicole M Russell","1974-10-06","M","F","80000.00","5587 D St.","Cliffside","British Columbia","Canada","V8Y 1L1"
18238,"Eduardo S Harris","1975-06-01","M","M","90000.00","9969 Coldwater Drive","Caloundra","Queensland","Australia","4551"
18239,"Alisha G Zhu","1980-07-19","M","F","90000.00","5049 Teakwood Dr.","Malabar","New South Wales","Australia","2036"
18240,"Arthur Smith","1975-04-03","M","M","90000.00","3253 La Jolla","Melton","Victoria","Australia","3337"
18241,"Tony Sharma","1974-09-10","M","M","90000.00","2096 Estudillo Street","Springwood","New South Wales","Australia","2777"
18242,"Christine I Pal","1975-01-07","M","F","90000.00","9637 Arata Way","Newcastle","New South Wales","Australia","2300"
18243,"Cesar Sai","1980-11-21","M","M","90000.00","639 Treasure Drive","Milsons Point","New South Wales","Australia","2061"
18244,"Lindsay Chande","1980-07-02","M","F","100000.00","1288 Mt. Dias Blvd.","East Brisbane","Queensland","Australia","4169"
18245,"Misty M Goel","1973-08-11","S","F","60000.00","8228 Kinross Dr.","Brisbane","Queensland","Australia","4000"
18246,"Terrence Raje","1976-05-23","M","M","90000.00","3664 Colt Ct.","Springwood","New South Wales","Australia","2777"
18247,"Donna J Beck","1973-08-13","M","F","70000.00","508 Somerset Place","Melbourne","Victoria","Australia","3000"
18248,"Pedro A Moreno","1975-02-18","M","M","110000.00","9636 Gatter Court","Caloundra","Queensland","Australia","4551"
18249,"Alison Chander","1975-06-15","M","F","120000.00","8180 Saclan Terr.","Perth","South Australia","Australia","6006"
18250,"Jeremiah M Hall","1973-01-13","S","M","70000.00","686 Argonne Drive","Geelong","Victoria","Australia","3220"
18251,"Ricky Sanz","1978-10-17","S","M","70000.00","9531 Lancaster","Geelong","Victoria","Australia","3220"
18252,"Alvin Sun","1977-11-21","M","M","80000.00","9396 Race Road","Bendigo","Victoria","Australia","3550"
18253,"Trisha Guo","1972-02-07","M","F","80000.00","188, rue de Linois","Melbourne","Victoria","Australia","3000"
18254,"Larry Martin","1972-02-19","S","M","100000.00","4917 Violet Ct.","Lane Cove","New South Wales","Australia","1597"
18255,"Rachel Griffin","1976-07-05","S","F","60000.00","5547 Montoya","Geelong","Victoria","Australia","3220"
18256,"Gilbert J Cai","1971-01-17","M","M","60000.00","445 Bishop Drive","Brisbane","Queensland","Australia","4000"
18257,"Krista Jimenez","1974-04-09","M","F","70000.00","8632 River Ash Court","Cranbourne","Victoria","Australia","3977"
18258,"Cassie M Chander","1979-04-20","S","F","70000.00","3747 W. Landing Avenue","Matraville","New South Wales","Australia","2036"
18259,"Bailey Torres","1982-01-12","S","F","70000.00","9237 Cordova Way","Melbourne","Victoria","Australia","3000"
18260,"Jodi N Sharma","1976-12-18","S","F","70000.00","2111 Ringing Dr","Warrnambool","Victoria","Australia","3280"
18261,"Stacy D Ramos","1982-01-30","S","F","70000.00","6080 Candelero Pl.","Perth","South Australia","Australia","6006"
18262,"Evelyn D Rana","1969-09-25","S","F","60000.00","7214 Peachwillow","Sydney","New South Wales","Australia","1002"
18263,"Karla Jai","1975-04-19","M","F","60000.00","8042 StandingView Dr.","Coffs Harbour","New South Wales","Australia","2450"
18264,"Jeffery Ma","1969-12-03","S","M","60000.00","8669 Rotherham Dr.","Darlinghurst","New South Wales","Australia","2010"
18265,"Trisha Cai","1975-01-18","M","F","60000.00","5656 Via Delaware","North Sydney","New South Wales","Australia","2055"
18266,"Mandy Huang","1969-04-13","S","F","60000.00","950 Normal Ave.","Melton","Victoria","Australia","3337"
18267,"Brad C Jai","1968-11-19","M","M","60000.00","2951 Dublin","Goulburn","New South Wales","Australia","2580"
18268,"Preston O Chapman","1968-07-26","M","M","60000.00","2082 Satin Court","South Melbourne","Victoria","Australia","3205"
18269,"Wendy A Torres","1974-05-13","S","F","60000.00","5554 Killdeer Court","Hawthorne","Queensland","Australia","4171"
18270,"Rachael A Rana","1968-10-05","S","F","70000.00","5637 Boyd Road","Wollongong","New South Wales","Australia","2500"
18271,"Darrell Yuan","1979-12-12","M","M","70000.00","1555 Lace Drive","North Sydney","New South Wales","Australia","2055"
18272,"Autumn E Lin","1972-10-14","M","F","90000.00","4298 Chestnut Ave.","Lavender Bay","New South Wales","Australia","2060"
18273,"Natalie W Moore","1973-04-08","M","F","90000.00","6701 Treat Blvd.","Melbourne","Victoria","Australia","3000"
18274,"Carla Sanchez","1978-11-19","M","F","90000.00","8830 Versailles Pl","Newcastle","New South Wales","Australia","2300"
18387,"Carlos Green","1974-08-09","M","M","130000.00","3655 Sodaro Dr.","National City","California","United States","91950"
18275,"Heather Yang","1968-01-24","S","F","70000.00","7339 Eureka Lane","Gold Coast","Queensland","Australia","4217"
18276,"Alexa Murphy","1973-08-03","S","F","60000.00","49 Monetary Way","Cranbourne","Victoria","Australia","3977"
18277,"Terry Lal","1968-03-13","M","M","60000.00","2241 V St.","Hawthorne","Queensland","Australia","4171"
18278,"Lucas T Powell","1966-11-21","M","M","60000.00","7376 Redwood Road","Sunbury","Victoria","Australia","3429"
18279,"Rachael J Suri","1967-03-20","S","F","60000.00","205 Choctaw Court","Wollongong","New South Wales","Australia","2500"
18280,"Jimmy T Alonso","1966-11-21","M","M","60000.00","7376 Redwood Road","Hobart","Tasmania","Australia","7001"
18281,"Jaclyn Li","1978-06-14","S","F","60000.00","3875 Black Walnut Court","Milsons Point","New South Wales","Australia","2061"
18282,"Candace Kapoor","1972-06-05","S","F","100000.00","7459 D Apling Court","Gold Coast","Queensland","Australia","4217"
18283,"Mallory M Vazquez","1972-01-11","S","F","100000.00","3142 Broadway St.","Hobart","Tasmania","Australia","7001"
18284,"Carl Deng","1972-01-23","S","M","100000.00","7523 Cordoba Way","Hobart","Tasmania","Australia","7001"
18285,"Roberto A Romero","1966-02-01","M","M","60000.00","3641 W. Holly Drive","Newcastle","New South Wales","Australia","2300"
18286,"Holly M Suri","1977-05-06","M","F","60000.00","2547 San Ramon Road","Caloundra","Queensland","Australia","4551"
18287,"Heather E Zeng","1938-09-30","M","F","40000.00","3237 Meager Dr","Lavender Bay","New South Wales","Australia","2060"
18288,"Daisy A Suarez","1971-02-24","S","F","70000.00","4845 Lighthouse Way","Goulburn","New South Wales","Australia","2580"
18289,"Jaclyn Raji","1971-02-24","M","F","80000.00","7032 Stanford St.","Milsons Point","New South Wales","Australia","2061"
18290,"Audrey Hernandez","1975-10-18","S","F","70000.00","6837 Rosemarie Place","Darlinghurst","New South Wales","Australia","2010"
18291,"Jennifer Hill","1969-08-10","S","F","70000.00","5669 Iris Ct.","Melton","Victoria","Australia","3337"
18292,"Louis A Tang","1975-08-06","S","M","70000.00","9328 Beatrice Rd","South Melbourne","Victoria","Australia","3205"
18293,"Austin W Butler","1964-10-31","M","M","90000.00","5058 Anchor Ave","Rockhampton","Queensland","Australia","4700"
18294,"Denise Prasad","1965-03-05","M","F","90000.00","2507 Fairlane Place","Sunbury","Victoria","Australia","3429"
18295,"Ajay Solanki","1965-01-05","M","F","90000.00","5486 Olivera Road","Brisbane","Queensland","Australia","4000"
18296,"Trisha A Li","1969-05-15","S","F","70000.00","3596 Kingsford Dr.","Coffs Harbour","New South Wales","Australia","2450"
18297,"Gloria B Alvarez","1974-08-22","S","F","70000.00","8373 Endriss","Milsons Point","New South Wales","Australia","2061"
18298,"Geoffrey W Malhotra","1973-10-06","S","M","70000.00","3202 11th St. NE","North Ryde","New South Wales","Australia","2113"
18299,"Colin B Deng","1967-09-20","M","M","70000.00","8137 Kaski Lane","Townsville","Queensland","Australia","4810"
18300,"Diane L Ramos","1967-01-09","M","F","60000.00","3381 Paso Nogal","Cloverdale","South Australia","Australia","6105"
18301,"Julie Xu","1963-08-09","S","F","90000.00","5484 The Trees Dr.","Sunbury","Victoria","Australia","3429"
18302,"Wayne S Xie","1969-08-23","S","M","90000.00","6529 Buena Vista","Cranbourne","Victoria","Australia","3977"
18303,"Shannon R Serrano","1964-01-07","S","M","90000.00","9064 La Paz","North Sydney","New South Wales","Australia","2055"
18304,"Yolanda M She","1963-04-27","S","F","70000.00","7836 Mt. Washington","Silverwater","New South Wales","Australia","2264"
18305,"Kelvin Xu","1941-11-21","M","M","40000.00","2025 Sunset Meadows","Warrnambool","Victoria","Australia","3280"
18306,"Margaret C Lin","1977-05-06","M","F","70000.00","705 Seaview Avenue","Melbourne","Victoria","Australia","3000"
18307,"Amy Zhang","1961-11-04","S","F","70000.00","3425 El Verano","Goulburn","New South Wales","Australia","2580"
18308,"Erica P Chen","1967-03-05","S","F","70000.00","793 Crawford Street","South Melbourne","Victoria","Australia","3205"
18309,"Mandy Wu","1961-09-14","S","F","70000.00","2015 Bella Avenue","Port Macquarie","New South Wales","Australia","2444"
18310,"Lance Romero","1955-04-03","M","M","10000.00","6489 North 49th St.","Rhodes","New South Wales","Australia","2138"
18311,"Jennifer B Mitchell","1980-11-09","M","F","40000.00","838 C Northwood Dr.","El Cajon","California","United States","92020"
18312,"Miguel Moore","1980-07-19","S","M","40000.00","2157 Clark Creek Lane","Daly City","California","United States","94015"
18313,"Arianna L Foster","1985-11-12","S","F","30000.00","6137 Freya Way","Burlingame","California","United States","94010"
18314,"Eric Perry","1986-05-15","S","M","30000.00","4082 Roslyn Road","Langley","British Columbia","Canada","V3A 4R2"
18315,"Melody A Dominguez","1985-10-01","M","F","30000.00","9770 Mountain View Drive","Carol Stream","Illinois","United States","60188"
18316,"Justin Kumar","1986-05-26","S","M","30000.00","6346 St Paul Way","Olympia","Washington","United States","98501"
18317,"Samantha Jones","1985-11-15","M","F","30000.00","1527 St. John Lane","Shawnee","British Columbia","Canada","V8Z 4N5"
18318,"Benjamin R Hughes","1986-02-22","M","M","40000.00","9302 Blue Ridge","Lynnwood","Washington","United States","98036"
18319,"Aimee R Sun","1948-08-12","S","F","30000.00","5974 N St.","Rhodes","New South Wales","Australia","2138"
18320,"Luis A Jai","1984-10-02","M","M","30000.00","2071 LindenTree Dr","Vancouver","British Columbia","Canada","V7L 4J4"
18321,"Sebastian M Cook","1985-02-06","S","M","30000.00","5416 Thornwood Dr.","Woodburn","Oregon","United States","97071"
18322,"Antonio Ross","1985-03-14","S","M","30000.00","3850 Troutdale Ave.","Port Hammond","British Columbia","Canada","V6B 3P7"
18323,"Jeremy J Clark","1983-11-20","S","M","40000.00","8335 West Hook Road","Edmonds","Washington","United States","98020"
18324,"Jackson J Butler","1983-10-16","S","M","40000.00","6541 Bonita Ave","Langford","British Columbia","Canada","V9"
18325,"Colleen C Xu","1944-04-05","M","F","40000.00","1173 Dale Pl.","Hobart","Tasmania","Australia","7001"
18326,"Jay M Srini","1944-06-20","M","M","40000.00","6670 Del Rey St","Matraville","New South Wales","Australia","2036"
18327,"Jon L Sharma","1982-07-24","S","M","30000.00","7104 May Way","Berkeley","California","United States","94704"
18328,"Alvin Rai","1983-04-19","M","M","40000.00","9430 Thornhill Place","Concord","California","United States","94519"
18329,"Marcus L Bailey","1985-02-14","S","M","30000.00","485 Starlyn Dr.","N. Vancouver","British Columbia","Canada","V7L 4J4"
18330,"Kellie A Diaz","1950-03-04","S","F","60000.00","4511 Bellwood Dr.","Sunbury","Victoria","Australia","3429"
18331,"Jerry Chande","1951-06-05","M","M","30000.00","9950 Edward Ave","Cranbourne","Victoria","Australia","3977"
18332,"Emmanuel Malhotra","1945-07-11","M","M","30000.00","408 Listing Ct.","Cranbourne","Victoria","Australia","3977"
18333,"Meredith Patel","1952-08-17","S","F","30000.00","2413 Roanwood Way","Caloundra","Queensland","Australia","4551"
18334,"Edwin Ye","1947-04-25","M","M","30000.00","1652 Willcrest Circle","Cloverdale","South Australia","Australia","6105"
18335,"Ricky E Diaz","1953-10-05","M","M","40000.00","4003 Woodcrest Dr","Gold Coast","Queensland","Australia","4217"
18336,"Carla J Gonzalez","1947-07-09","M","F","40000.00","8901 Fourth Street","Malabar","New South Wales","Australia","2036"
18337,"Audrey Serrano","1953-08-10","S","F","50000.00","1631 Via Cordona","Townsville","Queensland","Australia","4810"
18338,"Nina Andersen","1959-01-08","S","F","50000.00","2461 Orangewood Court","Warrnambool","Victoria","Australia","3280"
18339,"Donna Nath","1981-12-01","S","F","40000.00","5203 Foothill Way","Bellflower","California","United States","90706"
18340,"Arianna Cooper","1981-10-20","S","F","40000.00","4101 Buckthorn Court","Berkeley","California","United States","94704"
18341,"Russell Goel","1981-10-31","S","M","40000.00","4427 Langford Court","Coronado","California","United States","92118"
18342,"Victoria James","1982-01-12","S","F","40000.00","1867 Seville","National City","California","United States","91950"
18343,"Dalton Green","1982-01-25","S","M","40000.00","5870 Matheson Road","Oakland","California","United States","94611"
18344,"Caleb Turner","1981-08-20","S","M","60000.00","615 Maria Vega Court","Woodland Hills","California","United States","91364"
18345,"Samantha Bryant","1981-03-18","M","F","40000.00","5065 Fairfield Ave","Metchosin","British Columbia","Canada","V9"
18346,"Anna H Flores","1985-08-18","S","F","30000.00","4525 Benedict Ct.","Imperial Beach","California","United States","91932"
18347,"Alyssa J Clark","1980-05-01","S","F","30000.00","208 Mobile Lane","Palo Alto","California","United States","94303"
18348,"Katelyn Roberts","1980-05-01","S","F","30000.00","5566 Banyan Circle","San Gabriel","California","United States","91776"
18349,"Jacob Robinson","1979-10-14","S","M","30000.00","591 Merriewood Drive","Spring Valley","California","United States","91977"
18350,"Emma Ross","1979-05-10","M","F","60000.00","6957 Corte Poquito","West Covina","California","United States","91791"
18351,"Alexander Smith","1977-08-12","M","M","70000.00","5460 Kipling Court","Burlingame","California","United States","94010"
18352,"Noah A Thomas","1978-05-22","M","M","80000.00","5446 Via Estrella","Chula Vista","California","United States","91910"
18353,"Robert Anderson","1977-08-09","M","M","80000.00","9891 Clayton Way","Renton","Washington","United States","98055"
18354,"Alvin A Nara","1972-11-16","M","M","170000.00","4833 Maine Dr.","Burlingame","California","United States","94010"
18355,"Edward R Foster","1974-01-20","M","M","90000.00","2106 Chilpancingo Pkwy.","Haney","British Columbia","Canada","V2W 1W2"
